name,lat,lon
Kanpur-Lucknow Road,26520231,80491805
Kanpur-Lucknow Road,26519574,80491444
Kanpur-Lucknow Road,26519071,80491083
Kanpur-Lucknow Road,26518590,80490674
Kanpur-Lucknow Road,26518147,80490221
Kanpur-Lucknow Road,26517705,80489612
Kanpur-Lucknow Road,26517345,80488987
Kanpur-Lucknow Road,26517163,80488615
Kanpur-Lucknow Road,26516903,80487838
Kanpur-Lucknow Road,26516790,80487502
Kanpur-Lucknow Road,26516258,80485679
Kanpur-Lucknow Road,26516004,80484793
Kanpur-Lucknow Road,26564888,80537947
Kanpur-Lucknow Road,26564736,80537660
Kanpur-Lucknow Road,26563851,80535786
Kanpur-Lucknow Road,26563274,80534585
Kanpur-Lucknow Road,26563010,80534020
Kanpur-Lucknow Road,26562785,80533355
Kanpur-Lucknow Road,26562643,80532757
Kanpur-Lucknow Road,26562546,80532146
Kanpur-Lucknow Road,26562411,80530652
Kanpur-Lucknow Road,26562339,80529772
Kanpur-Lucknow Road,26562204,80528131
Kanpur-Lucknow Road,26561856,80524141
Kanpur-Lucknow Road,26561830,80523839
Kanpur-Lucknow Road,26561736,80522932
Kanpur-Lucknow Road,26561600,80522303
Kanpur-Lucknow Road,26561421,80521739
Kanpur-Lucknow Road,26561256,80521343
Kanpur-Lucknow Road,26559774,80518431
Kanpur-Lucknow Road,26558682,80516350
Kanpur-Lucknow Road,26558354,80515715
Kanpur-Lucknow Road,26558213,80515365
Govindnagar Flyover,26457353,80309323
Govindnagar Flyover,26457669,80309307
Govindnagar Flyover,26455811,80309438
Govindnagar Flyover,26455559,80311510
Narendra Mohan Flyover,26475820,80303976
Narendra Mohan Flyover,26476011,80304080
The Mall Road,26477758,80334454
The Mall Road,26477691,80335841
The Mall Road,26477639,80335874
The Mall Road,26477730,80334541
The Mall Road,26477049,80337146
The Mall Road,26476149,80339442
The Mall Road,26476004,80339563
The Mall Road,26476132,80339253
The Mall Road,26476699,80337833
The Mall Road,26476985,80337116
The Mall Road,26466405,80359525
The Mall Road,26466865,80359506
The Mall Road,26467316,80359596
The Mall Road,26467700,80359668
The Mall Road,26468043,80359821
The Mall Road,26468401,80359971
The Mall Road,26470947,80358255
The Mall Road,26470239,80358923
The Mall Road,26469681,80359392
The Mall Road,26468953,80359909
The Mall Road,26468613,80360110
The Mall Road,26468613,80360110
The Mall Road,26468308,80360118
The Mall Road,26468043,80359999
The Mall Road,26467761,80359842
The Mall Road,26467420,80359763
The Mall Road,26466958,80359688
The Mall Road,26466606,80359638
The Mall Road,26468564,80360023
The Mall Road,26468950,80359779
The Mall Road,26469677,80359235
The Mall Road,26470194,80358796
The Mall Road,26470529,80358511
The Mall Road,26470871,80358157
The Mall Road,26466405,80359525
The Mall Road,26463397,80359631
The Mall Road,26463727,80359558
The Mall Road,26464072,80359568
The Mall Road,26465273,80359543
The Mall Road,26465624,80359535
The Mall Road,26466253,80359522
The Mall Road,26460236,80359889
The Mall Road,26460571,80359799
The Mall Road,26460934,80359743
The Mall Road,26461291,80359701
The Mall Road,26461986,80359633
The Mall Road,26462404,80359608
The Mall Road,26462694,80359599
The Mall Road,26463067,80359591
The Mall Road,26463127,80359687
The Mall Road,26462792,80359691
The Mall Road,26462276,80359715
The Mall Road,26461907,80359732
The Mall Road,26461026,80359810
The Mall Road,26460571,80359873
Naya Flyover,26448305,80343606
Naya Flyover,26448061,80343424
Naya Flyover,26447761,80343368
Naya Flyover,26446876,80343432
Naya Flyover,26446589,80343436
Naya Flyover,26446261,80343337
Naya Flyover,26444126,80340547
Naya Flyover,26445295,80341978
Naya Flyover,26446247,80343143
Naya Flyover,26446247,80343143
Naya Flyover,26446525,80343335
Naya Flyover,26446807,80343336
Naya Flyover,26447669,80343264
Naya Flyover,26447982,80343277
Naya Flyover,26448265,80343438
Naya Flyover,26443816,80340326
Naya Flyover,26444126,80340547
Ascent Public School Ghatampur,26143460,80184430
Ascent Public School Ghatampur,26143082,80184517
Ascent Public School Ghatampur,26142788,80184471
Ascent Public School Ghatampur,26142592,80184838
Ascent Public School Ghatampur,26142742,80184341
Ascent Public School Ghatampur,26143460,80184430
Hamirpur Road,26433124,80321966
Hamirpur Road,26432700,80321753
Hamirpur Road,26432317,80321613
Hamirpur Road,26431806,80321452
Hamirpur Road,26431467,80321360
Hamirpur Road,26430291,80321086
Hamirpur Road,26430009,80321018
Hamirpur Road,26429274,80320863
Hamirpur Road,26427422,80320429
Hamirpur Road,26426335,80320186
Hamirpur Road,26425789,80320067
Hamirpur Road,26425317,80319974
Hamirpur Road,26424832,80319870
Hamirpur Road,26424404,80319792
Hamirpur Road,26423973,80319719
Hamirpur Road,26423181,80319551
Hamirpur Road,26422641,80319439
Hamirpur Road,26422247,80319355
Hamirpur Road,26421877,80319286
Hamirpur Road,26421500,80319219
Hamirpur Road,26421153,80319116
Hamirpur Road,26420863,80319048
Hamirpur Road,26420114,80318909
Hamirpur Road,26419703,80318845
Hamirpur Road,26418705,80318667
Hamirpur Road,26418372,80318589
Hamirpur Road,26417397,80318404
Hamirpur Road,26416738,80318287
Larmour Bagh,26461297,80369177
Larmour Bagh,26461792,80369371
Larmour Bagh,26462050,80369466
Larmour Bagh,26462353,80369584
Larmour Bagh,26462942,80369818
Larmour Bagh,26463352,80369995
Larmour Bagh,26463758,80370174
Larmour Bagh,26464205,80370278
7 Air Force Hospital,26445863,80374331
7 Air Force Hospital,26445354,80375787
7 Air Force Hospital,26445458,80376667
7 Air Force Hospital,26446323,80377197
7 Air Force Hospital,26446790,80377905
7 Air Force Hospital,26447278,80378147
7 Air Force Hospital,26447750,80378724
7 Air Force Hospital,26447458,80379519
7 Air Force Hospital,26448804,80380594
7 Air Force Hospital,26449056,80380183
7 Air Force Hospital,26448223,80379325
7 Air Force Hospital,26448165,80377796
7 Air Force Hospital,26449061,80376543
7 Air Force Hospital,26449429,80375649
7 Air Force Hospital,26448178,80375211
7 Air Force Hospital,26445863,80374331
Kanpur Memorial Church,26451655,80370781
Kanpur Memorial Church,26452480,80369072
Kanpur Memorial Church,26450623,80368022
Kanpur Memorial Church,26448520,80367376
Kanpur Memorial Church,26448256,80369104
Kanpur Memorial Church,26450709,80370237
Kanpur Memorial Church,26451655,80370781
Shankh Traffic Circle,26452567,80368980
The Cawnpore Club,26451936,80370614
The Cawnpore Club,26453763,80372163
The Cawnpore Club,26454087,80371671
The Cawnpore Club,26455221,80372870
The Cawnpore Club,26455869,80371971
The Cawnpore Club,26455605,80371739
The Cawnpore Club,26455449,80371281
The Cawnpore Club,26455438,80370710
The Cawnpore Club,26454694,80370094
The Cawnpore Club,26452781,80369105
The Cawnpore Club,26451936,80370614
Kanpur Cantonment Head Post Office,26451065,80372600
Kanpur Cantonment Head Post Office,26451306,80372813
Kanpur Cantonment Head Post Office,26451104,80372562
Lakshmi Sehgal Flyover,26440741,80352323
Lakshmi Sehgal Flyover,26440220,80352949
Lakshmi Sehgal Flyover,26439409,80353832
Lakshmi Sehgal Flyover,26438644,80354679
Lakshmi Sehgal Flyover,26437909,80355503
Lakshmi Sehgal Flyover,26437184,80356311
Lakshmi Sehgal Flyover,26436309,80357286
Lakshmi Sehgal Flyover,26435670,80357999
Howrah - Delhi Railway,26443371,80344452
Howrah - Delhi Railway,26444868,80342942
Howrah - Delhi Railway,26445778,80342041
Howrah - Delhi Railway,26446347,80341463
Howrah - Delhi Railway,26447198,80340609
Howrah - Delhi Railway,26449093,80338697
Howrah - Delhi Railway,26449535,80338148
Howrah - Delhi Railway,26449747,80337834
Howrah - Delhi Railway,26450031,80337396
Howrah - Delhi Railway,26450308,80336928
Howrah - Delhi Railway,26450506,80336560
Howrah - Delhi Railway,26450659,80336260
Howrah - Delhi Railway,26450934,80335685
Howrah - Delhi Railway,26451109,80335280
Howrah - Delhi Railway,26451219,80334992
Howrah - Delhi Railway,26451348,80334614
Howrah - Delhi Railway,26451513,80334074
Howrah - Delhi Railway,26451727,80333314
Howrah - Delhi Railway,26451890,80332700
Howrah - Delhi Railway,26452013,80332411
Howrah - Delhi Railway,26452347,80331104
Howrah - Delhi Railway,26452256,80331417
Howrah - Delhi Railway,26452113,80331984
Howrah - Delhi Railway,26452013,80332411
Kidwainagar Avenue,26417478,80328183
Kidwainagar Avenue,26417700,80328402
Kidwainagar Avenue,26418106,80328708
Kidwainagar Avenue,26418501,80328977
Kidwainagar Avenue,26418962,80329292
Kidwainagar Avenue,26419211,80329463
Kidwainagar Avenue,26419511,80329660
Kidwainagar Avenue,26419977,80330023
Kidwainagar Avenue,26420334,80330305
Kidwainagar Avenue,26420562,80330483
Kidwainagar Avenue,26420949,80330777
Kidwainagar Avenue,26421431,80331159
Kidwainagar Avenue,26421778,80331422
Kidwainagar Avenue,26422365,80331889
Kidwainagar Avenue,26422778,80332206
Kidwainagar Avenue,26423427,80332712
Kidwainagar Avenue,26424123,80333258
Kidwainagar Avenue,26424391,80333466
Kidwainagar Avenue,26424941,80333890
Kidwainagar Avenue,26425378,80334224
Kidwainagar Avenue,26425795,80334552
Kidwainagar Avenue,26426058,80334732
Kidwainagar Avenue,26426623,80335009
Kidwainagar Avenue,26426997,80335156
Kidwainagar Avenue,26427506,80335345
Kidwainagar Avenue,26427896,80335472
Kidwainagar Avenue,26428372,80335633
Kidwainagar Avenue,26429121,80335882
Kidwainagar Avenue,26429391,80335966
Kidwainagar Avenue,26429762,80336086
Kidwainagar Avenue,26430339,80336261
Kidwainagar Avenue,26430722,80336367
Kidwainagar Avenue,26431165,80336475
Kidwainagar Avenue,26431832,80336557
Kidwainagar Avenue,26432306,80336583
Kidwainagar Avenue,26432705,80336613
Kidwainagar Avenue,26432997,80336607
Kidwainagar Avenue,26440870,80338165
Kidwainagar Avenue,26440358,80337854
Kidwainagar Avenue,26439813,80337557
Kidwainagar Avenue,26439157,80337250
Kidwainagar Avenue,26438892,80337136
Kidwainagar Avenue,26438582,80337001
Kidwainagar Avenue,26438273,80336887
Kidwainagar Avenue,26437780,80336772
Kidwainagar Avenue,26437367,80336714
Kidwainagar Avenue,26436931,80336680
Kidwainagar Avenue,26436556,80336668
Kidwainagar Avenue,26436049,80336653
Kidwainagar Avenue,26435528,80336658
Kidwainagar Avenue,26434989,80336667
Kidwainagar Avenue,26434191,80336722
Kidwainagar Avenue,26433690,80336727
Kidwainagar Avenue,26433148,80336717
Howrah - Delhi Railway,26484867,79913054
Howrah - Delhi Railway,26484913,79912413
Howrah - Delhi Railway,26485243,79908042
Howrah - Delhi Railway,26485663,79902385
Howrah - Delhi Railway,26484926,79912840
Eastern Dedicated Freight Corridor,26484709,79912994
Eastern Dedicated Freight Corridor,26484691,79913305
Eastern Dedicated Freight Corridor,26458911,80113594
Eastern Dedicated Freight Corridor,26458740,80114641
Eastern Dedicated Freight Corridor,26458562,80115336
Eastern Dedicated Freight Corridor,26458385,80115890
Eastern Dedicated Freight Corridor,26458175,80116430
Eastern Dedicated Freight Corridor,26457938,80116939
Eastern Dedicated Freight Corridor,26457686,80117407
Eastern Dedicated Freight Corridor,26457423,80117835
Eastern Dedicated Freight Corridor,26457138,80118246
Eastern Dedicated Freight Corridor,26456743,80118747
Eastern Dedicated Freight Corridor,26455795,80119918
Eastern Dedicated Freight Corridor,26437076,80142541
Eastern Dedicated Freight Corridor,26436775,80142911
Eastern Dedicated Freight Corridor,26436266,80143434
Eastern Dedicated Freight Corridor,26435890,80143777
Eastern Dedicated Freight Corridor,26435258,80144260
Eastern Dedicated Freight Corridor,26435016,80144421
Eastern Dedicated Freight Corridor,26434770,80144573
Eastern Dedicated Freight Corridor,26434518,80144716
Eastern Dedicated Freight Corridor,26434135,80144905
Eastern Dedicated Freight Corridor,26423314,80149595
Eastern Dedicated Freight Corridor,26420118,80150998
Eastern Dedicated Freight Corridor,26419618,80151213
Eastern Dedicated Freight Corridor,26419122,80151453
Eastern Dedicated Freight Corridor,26418642,80151729
Eastern Dedicated Freight Corridor,26418180,80152042
Eastern Dedicated Freight Corridor,26417738,80152389
Eastern Dedicated Freight Corridor,26417319,80152768
Eastern Dedicated Freight Corridor,26417117,80152970
Eastern Dedicated Freight Corridor,26416923,80153178
Eastern Dedicated Freight Corridor,26416734,80153395
Eastern Dedicated Freight Corridor,26416552,80153618
Eastern Dedicated Freight Corridor,26416378,80153848
Eastern Dedicated Freight Corridor,26416210,80154084
Eastern Dedicated Freight Corridor,26416049,80154327
Eastern Dedicated Freight Corridor,26415896,80154575
Eastern Dedicated Freight Corridor,26415751,80154829
Eastern Dedicated Freight Corridor,26415613,80155089
Eastern Dedicated Freight Corridor,26415364,80155617
Eastern Dedicated Freight Corridor,26415148,80156162
Eastern Dedicated Freight Corridor,26414965,80156722
Eastern Dedicated Freight Corridor,26414816,80157295
Eastern Dedicated Freight Corridor,26414701,80157877
Eastern Dedicated Freight Corridor,26414622,80158467
Eastern Dedicated Freight Corridor,26414578,80159061
Eastern Dedicated Freight Corridor,26414570,80159657
Eastern Dedicated Freight Corridor,26414598,80160253
Eastern Dedicated Freight Corridor,26414661,80160845
Eastern Dedicated Freight Corridor,26414760,80161431
Eastern Dedicated Freight Corridor,26414888,80161986
Eastern Dedicated Freight Corridor,26419567,80181443
Eastern Dedicated Freight Corridor,26421747,80190528
Eastern Dedicated Freight Corridor,26423163,80196394
Eastern Dedicated Freight Corridor,26423316,80196961
Eastern Dedicated Freight Corridor,26423654,80198080
Eastern Dedicated Freight Corridor,26423872,80198765
Eastern Dedicated Freight Corridor,26424485,80200397
Eastern Dedicated Freight Corridor,26426034,80204035
Eastern Dedicated Freight Corridor,26427615,80207731
Eastern Dedicated Freight Corridor,26429251,80211680
Eastern Dedicated Freight Corridor,26430517,80214701
Eastern Dedicated Freight Corridor,26432495,80219459
Eastern Dedicated Freight Corridor,26433497,80221854
Eastern Dedicated Freight Corridor,26433898,80222838
Eastern Dedicated Freight Corridor,26434067,80223301
Eastern Dedicated Freight Corridor,26434195,80223688
Eastern Dedicated Freight Corridor,26434279,80223976
Eastern Dedicated Freight Corridor,26434411,80224555
Eastern Dedicated Freight Corridor,26434507,80225142
Eastern Dedicated Freight Corridor,26434566,80225735
Eastern Dedicated Freight Corridor,26434590,80226331
Eastern Dedicated Freight Corridor,26434576,80226927
Eastern Dedicated Freight Corridor,26434527,80227521
Eastern Dedicated Freight Corridor,26434441,80228110
Eastern Dedicated Freight Corridor,26434319,80228690
Eastern Dedicated Freight Corridor,26434162,80229260
Eastern Dedicated Freight Corridor,26433968,80229824
Eastern Dedicated Freight Corridor,26433856,80230104
Eastern Dedicated Freight Corridor,26433736,80230379
Eastern Dedicated Freight Corridor,26433607,80230649
Eastern Dedicated Freight Corridor,26433470,80230914
Eastern Dedicated Freight Corridor,26433325,80231173
Eastern Dedicated Freight Corridor,26433171,80231426
Eastern Dedicated Freight Corridor,26433010,80231674
Eastern Dedicated Freight Corridor,26432841,80231914
Eastern Dedicated Freight Corridor,26432664,80232148
Eastern Dedicated Freight Corridor,26432481,80232376
Eastern Dedicated Freight Corridor,26432290,80232595
Eastern Dedicated Freight Corridor,26432093,80232807
Eastern Dedicated Freight Corridor,26431889,80233011
Eastern Dedicated Freight Corridor,26431678,80233208
Eastern Dedicated Freight Corridor,26431459,80233393
Eastern Dedicated Freight Corridor,26431007,80233731
Eastern Dedicated Freight Corridor,26430530,80234064
Eastern Dedicated Freight Corridor,26427815,80235847
Eastern Dedicated Freight Corridor,26484625,79913359
Eastern Dedicated Freight Corridor,26484651,79913000
Eastern Dedicated Freight Corridor,26465509,80074200
Eastern Dedicated Freight Corridor,26465717,80073807
Eastern Dedicated Freight Corridor,26465907,80073461
Eastern Dedicated Freight Corridor,26472112,80062605
Eastern Dedicated Freight Corridor,26472351,80062176
Eastern Dedicated Freight Corridor,26472574,80061752
Eastern Dedicated Freight Corridor,26472726,80061434
Eastern Dedicated Freight Corridor,26472881,80061078
Eastern Dedicated Freight Corridor,26473017,80060704
Eastern Dedicated Freight Corridor,26473132,80060330
Eastern Dedicated Freight Corridor,26473228,80059948
Eastern Dedicated Freight Corridor,26473302,80059563
Eastern Dedicated Freight Corridor,26473364,80059166
Eastern Dedicated Freight Corridor,26473411,80058762
Eastern Dedicated Freight Corridor,26473810,80053666
Eastern Dedicated Freight Corridor,26473868,80052924
Eastern Dedicated Freight Corridor,26474652,80042762
Eastern Dedicated Freight Corridor,26475337,80033868
Eastern Dedicated Freight Corridor,26475385,80033258
Eastern Dedicated Freight Corridor,26475527,80031392
Eastern Dedicated Freight Corridor,26475564,80030980
Eastern Dedicated Freight Corridor,26475608,80030592
Eastern Dedicated Freight Corridor,26475663,80030142
Eastern Dedicated Freight Corridor,26475729,80029547
Eastern Dedicated Freight Corridor,26475780,80028972
Eastern Dedicated Freight Corridor,26479681,79978677
Lal Imli Complex,26476617,80338833
Lal Imli Complex,26476867,80338981
Lal Imli Complex,26476617,80339447
Lal Imli Complex,26476617,80338833
Lal Imli Complex,26476322,80339389
Lal Imli Complex,26476824,80339728
Lal Imli Complex,26476706,80340006
Lal Imli Complex,26476212,80339639
Lal Imli Complex,26476813,80339162
Lal Imli Complex,26476952,80339463
Lal Imli Complex,26476813,80339162
Lal Imli Complex,26476701,80339361
Lal Imli Complex,26476943,80339511
Lal Imli Complex,26476614,80339521
Lal Imli Complex,26477135,80340030
Lal Imli Complex,26477760,80340601
Lal Imli Complex,26478062,80340194
Lal Imli Complex,26477782,80341001
Lal Imli Complex,26476975,80340249
Lal Imli Complex,26477756,80339460
Lal Imli Complex,26477546,80340221
Lal Imli Complex,26477561,80339639
Lal Imli Complex,26477227,80339962
Lal Imli Complex,26477439,80339600
Lal Imli Complex,26477200,80339434
Lal Imli Complex,26476842,80340138
Lal Imli Complex,26477128,80339903
Lal Imli Complex,26477356,80338945
Lal Imli Complex,26477158,80339306
Lal Imli Complex,26477469,80339537
Lal Imli Complex,26477619,80339267
Lal Imli Complex,26477369,80338927
Lal Imli Complex,26477491,80338599
