lat,lon,name
24939676,80068158,Urmal
24939715,81643508,Rihand - Dadri HVDC Line
24939769,80053875,Ken
24939942,81984662,Belan
24939972,80338093,Baghain
24939987,81970910,Belan
24940022,80061643,Ken
24940041,80068134,Urmal
24940139,80115352,Ken
24940158,80055195,Ken
24940297,81988748,Belan
24940341,80337995,Baghain
24940353,82258222,Belan
24940353,82092965,Belan
24940387,80068115,Urmal
24940401,80059293,Ken
24940440,80057222,Ken
24940630,81960902,Belan
24940652,81971253,Belan
24940697,81962321,Belan
24940697,81959238,Belan
24940704,80337995,Baghain
24940751,80152097,Ken
24940793,80068104,Urmal
24940975,80107959,Ken
24940975,80113248,Ken
24941003,80844220,B
24941007,81987770,Belan
24941052,81985078,Belan
24941185,81956913,Belan
24941196,82093209,Belan
24941224,80337898,Baghain
24941252,81965111,Belan
24941274,80068048,Urmal
24941345,80111736,Ken
24941385,81971302,Belan
24941471,80109654,Ken
24941471,80110577,Ken
24941496,80068037,Urmal
24941540,81985592,Belan
24941544,81432381,Tons
24941634,80338007,Baghain
24941673,81986032,Belan
24941717,81986644,Belan
24941727,81640253,Rihand - Dadri HVDC Line
24941762,81966285,Belan
24941870,80068059,Urmal
24941984,81971204,Belan
24942034,80338190,Baghain
24942050,81953488,Belan
24942152,80151797,Ken
24942183,81967338,Belan
24942308,80068064,Urmal
24942317,81970788,Belan
24942427,81951628,Belan
24942439,82092757,Belan
24942494,82117569,Belan
24942494,81968218,Belan
24942561,81970127,Belan
24942627,81969295,Belan
24942631,80068042,Urmal
24942678,82257986,Belan
24942705,81433193,Tons
24942705,82116590,Belan
24942782,82119062,Belan
24942809,80067951,Urmal
24942824,80845418,B
24943071,81947272,Belan
24943071,81945511,Belan
24943080,80338568,Baghain
24943116,81437987,Tons
24943144,81439174,Tons
24943144,81945086,Belan
24943169,80067680,Urmal
24943204,82120126,Belan
24943215,81433865,Tons
24943215,81439939,Tons
24943359,82115477,Belan
24943380,80067544,Urmal
24943382,81943700,Belan
24943441,81434708,Tons
24943441,81435973,Tons
24943526,81441017,Tons
24943602,82257771,Belan
24943648,81942501,Belan
24943704,80067275,Urmal
24943709,80151422,Ken
24943763,81636960,Rihand - Dadri HVDC Line
24943886,80067021,Urmal
24944040,81878513,Belan
24944047,82121570,Belan
24944078,81879625,Belan
24944079,81441954,Tons
24944085,80338970,Baghain
24944129,80846254,B
24944136,82092169,Belan
24944283,81880516,Belan
24944291,81941424,Belan
24944313,82114229,Belan
24944335,80339062,Baghain
24944408,81881058,Belan
24944414,80066565,Urmal
24944486,81873809,Belan
24944668,82122341,Belan
24944677,82257396,Belan
24944706,80066406,Urmal
24944829,81443016,Tons
24944908,80339313,Baghain
24944990,81882470,Belan
24945112,82091864,Belan
24945241,82257165,Belan
24945356,80339744,Baghain
24945405,80847107,B
24945489,81927501,Belan
24945531,81926059,Belan
24945557,80151346,Ken
24945600,81938659,Belan
24945625,80339957,Baghain
24945633,80065940,Urmal
24945656,82123772,Belan
24945688,81883881,Belan
24945756,81924834,Belan
24945766,81633721,Rihand - Dadri HVDC Line
24945824,81870964,Belan
24945889,82091705,Belan
24945925,80847418,B
24945955,81928406,Belan
24945961,82256800,Belan
24945990,81444546,Tons
24946000,80065706,Urmal
24946126,80339974,Baghain
24946166,82112259,Belan
24946176,81928531,Belan
24946206,80065505,Urmal
24946267,82256473,Belan
24946287,81530385,Tons
24946288,81923390,Belan
24946366,81885314,Belan
24946403,80065411,Urmal
24946429,81531369,Tons
24946443,81529370,Tons
24946467,82256276,Belan
24946471,81446279,Tons
24946513,80340049,Baghain
24946653,80847818,B
24946666,80151529,Ken
24946732,82111794,Belan
24946787,82091729,Belan
24946820,81928896,Belan
24946843,81936237,Belan
24946868,81532806,Tons
24946868,81589506,Tons
24946909,81887110,Belan
24946970,80065290,Urmal
24946981,81449246,Tons
24946995,81590553,Tons
24947055,80340288,Baghain
24947120,81590827,Tons
24947153,82126256,Belan
24947216,80848062,B
24947218,80340463,Baghain
24947239,81889163,Belan
24947250,81591115,Tons
24947250,80065293,Urmal
24947252,80341513,Baghain
24947264,80341288,Baghain
24947293,81452026,Tons
24947297,81894103,Belan
24947353,82255407,Belan
24947375,81870216,Belan
24947378,81527762,Tons
24947385,80342250,Baghain
24947486,81935772,Belan
24947486,81921261,Belan
24947498,80065331,Urmal
24947503,80342425,Baghain
24947508,82092096,Belan
24947587,81630774,Rihand - Dadri HVDC Line
24947590,81586945,Tons
24947610,80151915,Ken
24947678,80065299,Urmal
24947752,81929140,Belan
24947782,81897097,Belan
24947863,80065221,Urmal
24947871,81534574,Tons
24947873,80848298,B
24947897,80342810,Baghain
24947919,82111378,Belan
24948100,81585805,Tons
24948107,81935356,Belan
24948141,82092634,Belan
24948145,81535057,Tons
24948150,80065012,Urmal
24948209,81898230,Belan
24948553,80064864,Urmal
24948562,82253449,Belan
24948654,81869211,Belan
24948684,82093466,Belan
24948686,80848492,B
24948708,81592583,Tons
24948751,81454243,Tons
24948823,80064824,Urmal
24948829,81902315,Belan
24948862,81929189,Belan
24948883,80343810,Baghain
24949006,80064671,Urmal
